Status,Brand,Model,CPU,RAM,Storage,Storagetype,GPU,Screen,Touch,FinalPrice
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,630.72
New,MSI,Modern,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,720.25
New,HP,250,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,549.0
Refurbished,Apple,MacBook Air,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1498.0
New,LG,Ultra,AMD Ryzen 7,16,512,SSD,RTX 3050,16.0,No,1299.0
New,Lenovo,Yoga,Intel Evo Core i7,16,512,SSD,RTX 3050,14.0,Yes,1671.0
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,568.82
New,HP,250,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,556.59
New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,844.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4090,17.3,No,3258.19
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1069.0
New,Lenovo,V15,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,565.01
New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,No,1580.62
New,Lenovo,IdeaPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,Yes,779.01
New,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,1979.0
New,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,2099.0
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,1049.0
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,14.0,No,1899.0
New,Acer,Nitro,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,1559.0
New,HP,Chromebook,AMD Athlon,4,64,eMMC,RTX 3050,14.0,No,399.0
New,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2099.0
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,RTX 3050,15.0,Yes,2079.0
New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2800.0
New,Razer,Blade,Intel Core i9,16,1000,SSD,RTX 3070,15.6,No,3699.0
New,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,4299.99
New,Samsung,Galaxy Book,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,849.01
New,Samsung,Galaxy Book,Intel Evo Core i5,16,512,SSD,RTX 3050,13.3,No,1349.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,RTX 3050,16.0,No,2050.99
New,HP,Zbook,Intel Core i7,32,1000,SSD,T 500,16.0,No,2149.4
New,Lenovo,Yoga,Intel Evo Core i7,16,512,SSD,RTX 3050,14.5,No,1561.0
New,Acer,ConceptD,Intel Core i7,32,1000,SSD,RTX 3080,15.6,Yes,3691.0
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,679.95
New,HP,Zbook,Intel Core i7,32,512,SSD,RTX A1000,16.0,No,2866.16
Refurbished,Apple,MacBook Air,Intel Core i5,4,128,SSD,RTX 3050,13.3,No,299.0
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,973.89
New,Microsoft,Surface Pro,Intel Evo Core i5,16,256,SSD,RTX 3050,13.0,Yes,1778.0
New,Samsung,Galaxy Book,Intel Evo Core i5,16,512,SSD,RTX 3050,13.3,Yes,1561.0
Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,RTX 3050,13.3,No,331.75
New,Razer,Blade,Intel Core i9,32,1000,SSD,RTX 4080,16.0,No,4199.91
New,HP,15S,Intel Celeron,8,512,SSD,RTX 3050,15.6,No,392.0
New,Samsung,Galaxy Book,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1599.0
New,Asus,ExpertBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,445.99
New,Deep Gaming,Nubian,Intel Core i7,32,1000,SSD,RTX 3050,17.3,No,1549.01
New,HP,250,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,831.12
New,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,869.14
New,Lenovo,V15,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,773.6
New,MSI,Katana,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,875.06
New,MSI,Pulse,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,2217.07
New,Dell,Vostro,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,1092.52
New,Asus,F515,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,550.6
New,HP,15S,AMD Athlon,8,256,SSD,RTX 3050,15.6,No,391.02
New,HP,15S,AMD Athlon,8,512,SSD,RTX 3050,15.6,No,406.0
New,HP,15S,AMD 3020e,4,128,SSD,RTX 3050,15.6,No,381.76
New,HP,15S,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,494.81
New,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,750.73
New,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,1120.0
New,Lenovo,ThinkPad,Intel Core i5,16,256,SSD,RTX 3050,15.6,No,969.0
Refurbished,Apple,MacBook Air,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,895.0
New,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 4090,17.0,No,5199.0
New,Medion,Classmate Pro,Intel Core i3,4,128,SSD,RTX 3050,14.0,No,273.61
New,Lenovo,V15,AMD Ryzen 7,8,256,SSD,RTX 3050,15.6,No,628.99
New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,No,982.0
New,Acer,Aspire,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,474.86
Refurbished,Asus,ZenBook,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,678.39
New,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,697.36
Refurbished,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,Yes,799.0
New,Asus,VivoBook,Intel Celeron,4,256,SSD,RTX 3050,14.0,Yes,398.01
New,Asus,Chromebook,Intel Celeron,4,32,eMMC,RTX 3050,11.6,No,239.25
New,HP,15S,AMD Athlon,8,256,SSD,RTX 3050,15.6,No,384.27
New,HP,255,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,556.22
New,Lenovo,100e,Intel Celeron,4,128,SSD,RTX 3050,11.6,No,350.0
New,Lenovo,ThinkPad,Intel Core i7,32,1000,SSD,T 550,16.0,No,2575.0
New,Lenovo,ThinkPad,Intel Core i7,32,1000,SSD,RTX A3000,17.3,No,3496.86
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4050,17.3,No,1496.56
New,Microsoft,Surface Go,Intel Core i3,8,128,SSD,RTX 3050,10.5,Yes,853.59
New,Vant,Moove,Intel Core i5,16,500,SSD,RTX 3050,14.0,No,645.99
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1649.0
New,Asus,F515,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,650.36
New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1310.61
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,950.53
Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 3070,16.0,No,2599.0
New,HP,250,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,357.64
New,HP,250,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,634.05
New,HP,EliteBook,Intel Core i7,32,1000,SSD,RTX 3050,16.0,No,1735.35
New,Alurin,Flex Advance,Intel Core i5,16,500,SSD,RTX 3050,14.0,No,629.01
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,711.95
Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,RTX 3050,13.0,No,391.17
New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1058.0
New,MSI,Creator,Intel Core i9,32,1000,SSD,RTX 4070,17.0,Yes,3175.35
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4050,17.3,No,1496.56
New,Lenovo,IdeaPad,Intel Celeron,4,64,eMMC,RTX 3050,10.1,Yes,324.0
New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,RTX 3050,15.0,Yes,2310.0
New,Microsoft,Surface Laptop,Intel Core i7,32,1000,SSD,RTX 3050,14.4,Yes,2799.0
New,HP,15S,AMD Ryzen 3,8,512,SSD,RTX 3050,15.6,No,470.44
New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4080,16.0,No,4580.73
New,Lenovo,V14,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,484.5
New,Asus,VivoBook,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,625.0
New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,RTX 3050,14.0,No,812.61
New,Asus,ProArt,Intel Core i7,32,1000,SSD,RTX A3000,16.0,No,2846.0
New,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1849.0
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1071.49
Refurbished,Dell,Latitude,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,699.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 2000,15.6,No,1670.01
New,Asus,VivoBook,Intel Core i5,8,256,SSD,RTX 3050,16.0,No,469.9
New,Acer,Nitro,Intel Core i9,16,512,SSD,RTX 3060,17.3,No,1495.69
New,Alurin,Go,Intel Celeron,8,256,SSD,RTX 3050,14.0,No,339.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,No,1600.0
New,HP,15S,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,687.64
New,LG,Gram,Intel Evo Core i7,16,512,SSD,RTX 3050,15.0,No,2175.83
New,Lenovo,ThinkPad,AMD Ryzen 5,8,256,SSD,RTX 3050,13.3,No,799.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,Yes,1199.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,999.0
New,HP,15S,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,391.41
New,HP,255,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,498.0
New,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,855.39
New,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1830.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1028.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 600,15.6,No,2260.99
New,Lenovo,Yoga,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,Yes,1438.0
New,Prixton,Netbook Pro,Intel Celeron,4,128,SSD,RTX 3050,15.6,No,246.95
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,759.2
New,Asus,ExpertBook,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,511.13
New,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,16.0,No,500.0
New,Acer,Extensa,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,439.0
Refurbished,Dell,Vostro,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,529.99
New,MSI,Vector,Intel Core i7,32,1000,SSD,RTX 4070,17.3,No,2660.55
New,Lenovo,V15,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,810.2
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1008.37
New,HP,15S,Intel Core i5,8,1000,SSD,RTX 3050,15.6,No,715.0
New,Asus,ZenBook,AMD Ryzen 5,8,512,SSD,RTX 3050,14.0,No,755.48
New,Dell,Vostro,Intel Evo Core i7,16,512,SSD,RTX 3050,13.3,No,1216.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 1000,15.6,No,1857.0
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,RTX 3050,14.2,No,2749.0
New,Asus,Chromebook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1143.53
New,Asus,F515,Intel Core i5,12,512,SSD,RTX 3050,15.6,No,824.78
New,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 4060,15.6,No,1335.01
Refurbished,Dell,Vostro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,932.15
New,HP,15S,Intel Celeron,4,128,SSD,RTX 3050,15.6,No,395.4
New,HP,15S,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,529.0
New,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1375.3
New,Lenovo,100w,AMD 3015e,4,128,eMMC,RTX 3050,11.6,No,397.0
New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,17.3,No,1136.94
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1871.6
New,Medion,Akoya,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,399.99
New,Primux,Ioxbook,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,599.41
New,HP,255,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,595.01
New,Lenovo,IdeaPad,Qualcomm Snapdragon 7,8,128,eMMC,RTX 3050,10.95,Yes,531.0
New,Lenovo,V15,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,709.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,16.0,Yes,3299.0
Refurbished,Apple,MacBook Pro,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1302.54
Refurbished,Apple,MacBook Pro,Intel Core i7,16,512,SSD,Radeon Pro 5300M,16.0,No,1093.69
New,Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 4060,16.0,No,2199.01
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,811.68
New,Asus,VivoBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,639.0
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,13.3,No,1266.49
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,536.48
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,552.0
New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 4060,15.6,No,1799.9
Refurbished,Apple,MacBook Pro,Intel Core i9,32,2000,SSD,Radeon Pro 5500M,16.0,No,2755.0
New,HP,Pavilion,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,671.01
Refurbished,Microsoft,Surface Pro,Intel Core i5,8,256,SSD,RTX 3050,12.3,No,866.0
New,Samsung,Chromebook,Intel Celeron,4,32,eMMC,RTX 3050,11.6,No,365.9
New,Acer,Extensa,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,494.35
New,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,16.0,No,1912.01
New,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,17.3,No,862.19
Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,RTX 3050,13.0,No,856.08
New,HP,15S,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,478.26
New,HP,15S,AMD Ryzen 3,8,512,SSD,RTX 3050,15.6,No,405.39
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,734.64
New,HP,255,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,507.53
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,RTX 3050,13.3,No,1288.19
Refurbished,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1099.0
New,Lenovo,V15,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,903.3
New,Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,RTX 3050,13.0,Yes,1293.93
Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,655.76
Refurbished,Apple,MacBook Air,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,884.99
Refurbished,Apple,MacBook Pro,Apple M1,8,256,SSD,RTX 3050,13.3,No,1029.76
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,413.0
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1334.21
New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,1233.38
New,Lenovo,V17,Intel Core i5,16,512,SSD,RTX 3050,17.3,No,999.62
New,Samsung,Chromebook,Intel Celeron,4,64,eMMC,RTX 3050,14.0,No,369.27
New,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 4060,17.3,No,2203.07
Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3050,15.6,No,1248.59
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,759.2
New,Lenovo,ThinkPad,Intel Core i7,32,1000,SSD,T 550,14.0,No,2539.0
Refurbished,Acer,Aspire,Intel Core i5,8,512,SSD,RTX 3050,17.3,No,713.28
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,530.19
New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,845.48
New,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4060,17.3,No,1927.84
New,Asus,F415EA,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,471.63
New,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,527.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1032.38
New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3050,14.0,No,749.0
New,Lenovo,V15,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,439.0
New,Lenovo,V15,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,930.24
Refurbished,MSI,Katana,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1899.0
New,Asus,ExpertBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,693.0
New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1095.0
New,Asus,VivoBook,Intel Pentium,8,128,SSD,RTX 3050,13.3,Yes,749.99
New,Acer,Aspire,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,769.58
New,Acer,Extensa,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,531.8
New,Acer,Extensa,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,529.9
New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,14.0,No,757.0
New,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1069.0
New,MSI,Raider,Intel Core i9,32,2000,SSD,RTX 4080,17.0,No,7150.47
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,Yes,620.0
New,Lenovo,LOQ,Intel Core i5,16,512,SSD,RTX 4060,15.6,No,1498.33
New,Acer,Chromebook,Intel Celeron,8,64,eMMC,RTX 3050,14.0,No,374.0
Refurbished,Asus,TUF,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,949.0
Refurbished,Apple,Macbook,Intel Core M3,8,256,SSD,RTX 3050,12.0,No,553.58
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,912.0
New,Dell,Vostro,Intel Core i5,16,512,SSD,RTX 3050,16.0,No,961.6
Refurbished,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,849.0
New,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,RTX 3050,14.0,No,1299.0
Refurbished,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,799.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,17.3,No,912.0
New,HP,Pavilion,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,959.93
New,HP,Pavilion,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,1267.58
New,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,RTX 3050,13.3,No,1016.0
New,Dell,Vostro,Intel Evo Core i5,16,512,SSD,RTX 3050,13.3,No,1020.24
Refurbished,Asus,BR,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,699.0
Refurbished,Acer,Aspire,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,586.54
New,Acer,Extensa,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,709.65
Refurbished,Acer,Aspire,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,340.24
Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,GTX 1660,14.0,No,1277.64
Refurbished,Dynabook Toshiba,Tecra,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,959.0
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3070,17.0,Yes,3099.0
Refurbished,MSI,Pulse,Intel Core i9,32,1000,SSD,RTX 3060,17.3,No,1999.0
Refurbished,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 3050,13.4,Yes,1899.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1299.0
New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 4060,15.6,No,1409.0
Refurbished,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,RTX 3050,14.0,No,608.64
Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1299.0
Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,1498.14
Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,1106.09
Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,765.33
Refurbished,Apple,Macbook,Intel Core M3,8,256,SSD,RTX 3050,12.0,No,553.58
Refurbished,Apple,Macbook,Intel Core i5,8,512,SSD,RTX 3050,12.0,No,684.65
Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,RTX 3050,14.2,No,2749.0
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,RTX 3050,13.0,No,815.75
Refurbished,Apple,MacBook Pro,Intel Core i7,16,256,SSD,RTX 3050,15.4,No,1118.25
Refurbished,Apple,MacBook Pro,Intel Core i9,16,1000,SSD,Radeon Pro 5500M,16.0,No,1924.9
Refurbished,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,905.84
Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,13.3,Yes,1299.0
Refurbished,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,RTX 3050,13.9,Yes,1599.0
Refurbished,HP,250,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,566.58
Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,13.3,No,1329.2
Refurbished,HP,Omen,AMD Ryzen 7,16,512,SSD,Radeon RX 6600M,16.1,No,634.34
Refurbished,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1447.64
Refurbished,HP,ProBook,Intel Core i7,16,512,SSD,RTX 3050,13.3,No,1420.98
Refurbished,HP,ProBook,Intel Core i5,4,500,SSD,RTX 3050,14.0,No,370.01
Refurbished,HP,Victus,AMD Ryzen 7,8,512,SSD,RTX 3050,16.1,No,829.19
Refurbished,LG,Gram,Intel Evo Core i7,32,2000,SSD,RTX 3050,16.0,No,1882.19
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1339.45
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A5500,17.0,Yes,4499.0
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1599.0
Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,807.78
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,1649.0
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1399.0
Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3070,15.6,No,3299.0
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1322.09
Refurbished,Razer,Blade,Intel Core i9,32,1000,SSD,RTX 3080,15.6,No,4399.99
Refurbished,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,4099.99
Refurbished,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,RTX 3050,15.6,Yes,1699.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,RTX 3050,16.0,No,2099.0
New,Asus,F515,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,720.92
New,Lenovo,V15,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,810.81
New,Microsoft,Surface Pro,Intel Core i7,32,1000,SSD,RTX 3050,12.3,Yes,2014.58
Refurbished,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,729.0
Refurbished,Asus,F415EA,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,579.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3050,14.0,No,2199.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,2199.0
Refurbished,Asus,VivoBook,Intel Pentium,4,128,SSD,RTX 3050,13.3,Yes,561.1
Refurbished,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,899.0
Refurbished,Acer,Aspire,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,477.6
New,Acer,Chromebook,Intel Celeron,8,64,eMMC,RTX 3050,14.0,No,346.99
Refurbished,Acer,Chromebook,Intel Celeron,8,64,eMMC,RTX 3050,14.0,No,359.0
Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3080,15.6,No,1999.0
Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,SSD,RTX 3050,13.0,No,604.0
Refurbished,Apple,MacBook Pro,Intel Core i7,16,512,SSD,RTX 3050,15.0,No,987.15
Refurbished,Asus,Chromebook,Intel Celeron,8,64,eMMC,RTX 3050,15.6,No,399.0
Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,849.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1125.75
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,699.0
Refurbished,Dynabook Toshiba,Satellite Pro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,799.0
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,2399.0
Refurbished,Gigabyte,U4,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,799.0
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,660.99
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,760.99
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1255.73
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1654.05
